"id","date","region","state_name","state_code","sector","coal_cap","gas_cap","diesel_cap","lignite_cap","nuclear_cap","hydro_cap","res_cap"
0,"2017-11-01","Eastern","Andaman And Nicobar Islands","35","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"2017-11-01","Eastern","Andaman And Nicobar Islands","35","Private",0.0,0.0,0.0,0.0,6.1,0.0,0.0
2,"2017-11-01","Eastern","Andaman And Nicobar Islands","35","State",0.0,0.0,40.05,0.0,5.25,0.0,0.0
3,"2017-11-01","Eastern","Bihar","10","Central",4770.0,0.0,0.0,0.0,0.0,0.0,0.0
4,"2017-11-01","Eastern","Bihar","10","Private",0.0,0.0,0.0,0.0,253.58,0.0,0.0
5,"2017-11-01","Eastern","Bihar","10","State",210.0,0.0,0.0,0.0,70.7,0.0,0.0
6,"2017-11-01","Eastern","Jharkhand","20","Central",2340.0,0.0,0.0,0.0,0.0,0.0,143.2
7,"2017-11-01","Eastern","Jharkhand","20","Private",1830.0,0.0,0.0,0.0,20.37,0.0,0.0
8,"2017-11-01","Eastern","Jharkhand","20","State",420.0,0.0,0.0,0.0,4.05,0.0,130.0
9,"2017-11-01","Eastern","Odisha","21","Central",3460.0,0.0,0.0,0.0,0.0,0.0,0.0
10,"2017-11-01","Eastern","Odisha","21","Private",3800.0,0.0,0.0,0.0,188.22,0.0,0.0
11,"2017-11-01","Eastern","Odisha","21","State",420.0,0.0,0.0,0.0,6.3,0.0,2142.25
12,"2017-11-01","Eastern","Sikkim","11","Central",0.0,0.0,0.0,0.0,0.0,0.0,570.0
13,"2017-11-01","Eastern","Sikkim","11","Private",0.0,0.0,0.0,0.0,0.01,0.0,399.0
14,"2017-11-01","Eastern","Sikkim","11","State",0.0,0.0,0.0,0.0,52.11,0.0,1200.0
15,"2017-11-01","Eastern","West Bengal","19","Central",6850.0,0.0,0.0,0.0,0.0,0.0,292.0
16,"2017-11-01","Eastern","West Bengal","19","Private",1875.0,0.0,0.0,0.0,340.03,0.0,0.0
17,"2017-11-01","Eastern","West Bengal","19","State",5520.0,100.0,0.0,0.0,91.95,0.0,986.0
18,"2017-11-01","North Eastern","Arunachal Pradesh","12","Central",0.0,0.0,0.0,0.0,0.0,0.0,405.0
19,"2017-11-01","North Eastern","Arunachal Pradesh","12","Private",0.0,0.0,0.0,0.0,4.39,0.0,0.0
20,"2017-11-01","North Eastern","Arunachal Pradesh","12","State",0.0,0.0,0.0,0.0,104.61,0.0,0.0
21,"2017-11-01","North Eastern","Assam","18","Central",500.0,291.0,0.0,0.0,0.0,0.0,225.0
22,"2017-11-01","North Eastern","Assam","18","Private",0.0,24.5,0.0,0.0,15.21,0.0,0.0
23,"2017-11-01","North Eastern","Assam","18","State",0.0,288.45,0.0,0.0,30.01,0.0,100.0
24,"2017-11-01","North Eastern","Manipur","14","Central",0.0,0.0,0.0,0.0,0.0,0.0,105.0
25,"2017-11-01","North Eastern","Manipur","14","Private",0.0,0.0,0.0,0.0,1.31,0.0,0.0
26,"2017-11-01","North Eastern","Manipur","14","State",0.0,0.0,36.0,0.0,5.45,0.0,0.0
27,"2017-11-01","North Eastern","Meghalaya","17","Central",0.0,0.0,0.0,0.0,0.0,0.0,50.0
28,"2017-11-01","North Eastern","Meghalaya","17","Private",0.0,0.0,0.0,0.0,0.06,0.0,0.0
29,"2017-11-01","North Eastern","Meghalaya","17","State",0.0,0.0,0.0,0.0,31.03,0.0,322.0
30,"2017-11-01","North Eastern","Mizoram","15","Central",0.0,0.0,0.0,0.0,0.0,0.0,60.0
31,"2017-11-01","North Eastern","Mizoram","15","Private",0.0,0.0,0.0,0.0,0.2,0.0,0.0
32,"2017-11-01","North Eastern","Mizoram","15","State",0.0,0.0,0.0,0.0,41.47,0.0,0.0
33,"2017-11-01","North Eastern","Nagaland","13","Central",0.0,0.0,0.0,0.0,0.0,0.0,75.0
34,"2017-11-01","North Eastern","Nagaland","13","Private",0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,"2017-11-01","North Eastern","Nagaland","13","State",0.0,0.0,0.0,0.0,30.67,0.0,0.0
36,"2017-11-01","North Eastern","Tripura","16","Central",0.0,962.6,0.0,0.0,0.0,0.0,0.0
37,"2017-11-01","North Eastern","Tripura","16","Private",0.0,0.0,0.0,0.0,5.0,0.0,0.0
38,"2017-11-01","North Eastern","Tripura","16","State",0.0,169.5,0.0,0.0,16.01,0.0,0.0
39,"2017-11-01","Northern","Chandigarh","04","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,"2017-11-01","Northern","Chandigarh","04","Private",0.0,0.0,0.0,0.0,15.72,0.0,0.0
41,"2017-11-01","Northern","Chandigarh","04","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,"2017-11-01","Northern","Delhi","07","Central",705.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"2017-11-01","Northern","Delhi","07","Private",0.0,108.0,0.0,0.0,70.66,0.0,0.0
44,"2017-11-01","Northern","Delhi","07","State",135.0,2100.4,0.0,0.0,0.0,0.0,0.0
45,"2017-11-01","Northern","Haryana","06","Central",1500.0,431.59,0.0,0.0,0.0,0.0,0.0
46,"2017-11-01","Northern","Haryana","06","Private",1320.0,0.0,0.0,0.0,306.79,0.0,0.0
47,"2017-11-01","Northern","Haryana","06","State",2720.0,0.0,0.0,0.0,59.3,0.0,0.0
48,"2017-11-01","Northern","Himachal Pradesh","02","Central",0.0,0.0,0.0,0.0,0.0,0.0,4483.02
49,"2017-11-01","Northern","Himachal Pradesh","02","Private",0.0,0.0,0.0,0.0,579.83,0.0,1784.0
50,"2017-11-01","Northern","Himachal Pradesh","02","State",0.0,0.0,0.0,0.0,256.61,0.0,3378.0
51,"2017-11-01","Northern","Jammu And Kashmir","01","Central",0.0,0.0,0.0,0.0,0.0,0.0,2009.0
52,"2017-11-01","Northern","Jammu And Kashmir","01","Private",0.0,0.0,0.0,0.0,50.82,0.0,0.0
53,"2017-11-01","Northern","Jammu And Kashmir","01","State",0.0,175.0,0.0,0.0,108.03,0.0,1110.0
54,"2017-11-01","Northern","Punjab","03","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,"2017-11-01","Northern","Punjab","03","Private",3920.0,0.0,0.0,0.0,1078.1,0.0,0.0
56,"2017-11-01","Northern","Punjab","03","State",2620.0,0.0,0.0,0.0,127.8,0.0,1206.3
57,"2017-11-01","Northern","Rajasthan","08","Central",250.0,419.33,0.0,0.0,0.0,1180.0,0.0
58,"2017-11-01","Northern","Rajasthan","08","Private",2400.0,0.0,0.0,0.0,6604.7,0.0,0.0
59,"2017-11-01","Northern","Rajasthan","08","State",5850.0,603.8,0.0,0.0,23.85,0.0,411.0
60,"2017-11-01","Northern","Uttar Pradesh","09","Central",8810.0,1493.14,0.0,0.0,0.0,440.0,0.0
61,"2017-11-01","Northern","Uttar Pradesh","09","Private",6810.0,0.0,0.0,0.0,2445.0,0.0,0.0
62,"2017-11-01","Northern","Uttar Pradesh","09","State",5773.0,0.0,0.0,0.0,25.1,0.0,501.6
63,"2017-11-01","Northern","Uttarakhand","05","Central",0.0,0.0,0.0,0.0,0.0,0.0,1774.2
64,"2017-11-01","Northern","Uttarakhand","05","Private",0.0,450.0,0.0,0.0,463.81,0.0,730.0
65,"2017-11-01","Northern","Uttarakhand","05","State",0.0,0.0,0.0,0.0,62.87,0.0,1252.15
66,"2017-11-01","Southern","Andhra Pradesh","28","Central",2000.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"2017-11-01","Southern","Andhra Pradesh","28","Private",4580.0,4645.0,36.8,0.0,6454.4,0.0,0.0
68,"2017-11-01","Southern","Andhra Pradesh","28","State",4410.0,235.4,0.0,0.0,89.5,0.0,1150.0
69,"2017-11-01","Southern","Karnataka","29","Central",1600.0,0.0,0.0,0.0,0.0,880.0,0.0
70,"2017-11-01","Southern","Karnataka","29","Private",2060.0,0.0,25.2,0.0,7618.1,0.0,0.0
71,"2017-11-01","Southern","Karnataka","29","State",5020.0,0.0,127.92,0.0,155.33,0.0,3657.4
72,"2017-11-01","Southern","Kerala","32","Central",0.0,359.58,0.0,0.0,0.0,0.0,0.0
73,"2017-11-01","Southern","Kerala","32","Private",0.0,174.0,0.0,0.0,185.57,0.0,0.0
74,"2017-11-01","Southern","Kerala","32","State",0.0,0.0,159.96,0.0,145.02,0.0,1881.5
75,"2017-11-01","Southern","Lakshadweep","31","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"2017-11-01","Southern","Lakshadweep","31","Private",0.0,0.0,0.0,0.0,0.75,0.0,0.0
77,"2017-11-01","Southern","Lakshadweep","31","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"2017-11-01","Southern","Puducherry","34","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"2017-11-01","Southern","Puducherry","34","Private",0.0,0.0,0.0,0.0,0.05,0.0,0.0
80,"2017-11-01","Southern","Puducherry","34","State",0.0,32.5,0.0,0.0,0.0,0.0,0.0
81,"2017-11-01","Southern","Tamil Nadu","33","Central",5490.0,0.0,0.0,0.0,0.0,2440.0,0.0
82,"2017-11-01","Southern","Tamil Nadu","33","Private",2950.0,503.1,411.7,0.0,10564.0,0.0,0.0
83,"2017-11-01","Southern","Tamil Nadu","33","State",4320.0,524.08,0.0,0.0,122.7,0.0,2203.2
84,"2017-11-01","Southern","Telangana","36","Central",2600.0,0.0,0.0,0.0,0.0,0.0,0.0
85,"2017-11-01","Southern","Telangana","36","Private",0.0,0.0,0.0,0.0,2393.3,0.0,0.0
86,"2017-11-01","Southern","Telangana","36","State",4082.5,0.0,0.0,0.0,0.0,0.0,2835.6
87,"2017-11-01","Western","Chhattisgarh","22","Central",6080.0,0.0,0.0,0.0,0.0,0.0,0.0
88,"2017-11-01","Western","Chhattisgarh","22","Private",11908.0,0.0,0.0,0.0,415.97,0.0,0.0
89,"2017-11-01","Western","Chhattisgarh","22","State",3280.0,0.0,0.0,0.0,11.05,0.0,120.0
90,"2017-11-01","Western","Goa","30","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,"2017-11-01","Western","Goa","30","Private",0.0,48.0,0.0,0.0,0.51,0.0,0.0
92,"2017-11-01","Western","Goa","30","State",0.0,0.0,0.0,0.0,0.05,0.0,0.0
93,"2017-11-01","Western","Gujarat","24","Central",0.0,1313.59,0.0,0.0,0.0,440.0,0.0
94,"2017-11-01","Western","Gujarat","24","Private",10742.0,4060.0,0.0,0.0,6869.5,0.0,0.0
95,"2017-11-01","Western","Gujarat","24","State",4750.0,2177.82,0.0,0.0,8.0,0.0,1990.0
96,"2017-11-01","Western","Madhya Pradesh","23","Central",4760.0,0.0,0.0,0.0,0.0,0.0,1520.0
97,"2017-11-01","Western","Madhya Pradesh","23","Private",8225.0,0.0,0.0,0.0,3716.1,0.0,0.0
98,"2017-11-01","Western","Madhya Pradesh","23","State",4080.0,0.0,0.0,0.0,83.96,0.0,875.0
99,"2017-11-01","Western","Maharashtra","27","Central",2980.0,2220.0,0.0,0.0,0.0,1400.0,0.0
100,"2017-11-01","Western","Maharashtra","27","Private",12076.0,568.0,0.0,0.0,7501.2,0.0,481.0
101,"2017-11-01","Western","Maharashtra","27","State",10170.0,672.0,0.0,0.0,208.12,0.0,2406.0
102,"2017-11-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,"2017-11-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","Private",0.0,0.0,0.0,0.0,10.79,0.0,0.0
104,"2017-11-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,"2017-12-01","Eastern","Andaman And Nicobar Islands","35","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,"2017-12-01","Eastern","Andaman And Nicobar Islands","35","Private",0.0,0.0,0.0,0.0,6.1,0.0,0.0
107,"2017-12-01","Eastern","Andaman And Nicobar Islands","35","State",0.0,0.0,40.05,0.0,5.25,0.0,0.0
108,"2017-12-01","Eastern","Bihar","10","Central",4770.0,0.0,0.0,0.0,0.0,0.0,0.0
109,"2017-12-01","Eastern","Bihar","10","Private",0.0,0.0,0.0,0.0,253.58,0.0,0.0
110,"2017-12-01","Eastern","Bihar","10","State",210.0,0.0,0.0,0.0,70.7,0.0,0.0
111,"2017-12-01","Eastern","Jharkhand","20","Central",2340.0,0.0,0.0,0.0,0.0,0.0,143.2
112,"2017-12-01","Eastern","Jharkhand","20","Private",1830.0,0.0,0.0,0.0,20.37,0.0,0.0
113,"2017-12-01","Eastern","Jharkhand","20","State",420.0,0.0,0.0,0.0,4.05,0.0,130.0
114,"2017-12-01","Eastern","Odisha","21","Central",3460.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"2017-12-01","Eastern","Odisha","21","Private",3800.0,0.0,0.0,0.0,188.22,0.0,0.0
116,"2017-12-01","Eastern","Odisha","21","State",420.0,0.0,0.0,0.0,6.3,0.0,2142.25
117,"2017-12-01","Eastern","Sikkim","11","Central",0.0,0.0,0.0,0.0,0.0,0.0,570.0
118,"2017-12-01","Eastern","Sikkim","11","Private",0.0,0.0,0.0,0.0,0.01,0.0,399.0
119,"2017-12-01","Eastern","Sikkim","11","State",0.0,0.0,0.0,0.0,52.11,0.0,1200.0
120,"2017-12-01","Eastern","West Bengal","19","Central",6850.0,0.0,0.0,0.0,0.0,0.0,292.0
121,"2017-12-01","Eastern","West Bengal","19","Private",1875.0,0.0,0.0,0.0,340.03,0.0,0.0
122,"2017-12-01","Eastern","West Bengal","19","State",5520.0,100.0,0.0,0.0,91.95,0.0,986.0
123,"2017-12-01","North Eastern","Arunachal Pradesh","12","Central",0.0,0.0,0.0,0.0,0.0,0.0,405.0
124,"2017-12-01","North Eastern","Arunachal Pradesh","12","Private",0.0,0.0,0.0,0.0,4.39,0.0,0.0
125,"2017-12-01","North Eastern","Arunachal Pradesh","12","State",0.0,0.0,0.0,0.0,104.61,0.0,0.0
126,"2017-12-01","North Eastern","Assam","18","Central",500.0,291.0,0.0,0.0,0.0,0.0,225.0
127,"2017-12-01","North Eastern","Assam","18","Private",0.0,24.5,0.0,0.0,15.21,0.0,0.0
128,"2017-12-01","North Eastern","Assam","18","State",0.0,288.45,0.0,0.0,30.01,0.0,100.0
129,"2017-12-01","North Eastern","Manipur","14","Central",0.0,0.0,0.0,0.0,0.0,0.0,105.0
130,"2017-12-01","North Eastern","Manipur","14","Private",0.0,0.0,0.0,0.0,1.31,0.0,0.0
131,"2017-12-01","North Eastern","Manipur","14","State",0.0,0.0,36.0,0.0,5.45,0.0,0.0
132,"2017-12-01","North Eastern","Meghalaya","17","Central",0.0,0.0,0.0,0.0,0.0,0.0,50.0
133,"2017-12-01","North Eastern","Meghalaya","17","Private",0.0,0.0,0.0,0.0,0.06,0.0,0.0
134,"2017-12-01","North Eastern","Meghalaya","17","State",0.0,0.0,0.0,0.0,31.03,0.0,322.0
135,"2017-12-01","North Eastern","Mizoram","15","Central",0.0,0.0,0.0,0.0,0.0,0.0,60.0
136,"2017-12-01","North Eastern","Mizoram","15","Private",0.0,0.0,0.0,0.0,0.2,0.0,0.0
137,"2017-12-01","North Eastern","Mizoram","15","State",0.0,0.0,0.0,0.0,41.47,0.0,0.0
138,"2017-12-01","North Eastern","Nagaland","13","Central",0.0,0.0,0.0,0.0,0.0,0.0,75.0
139,"2017-12-01","North Eastern","Nagaland","13","Private",0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,"2017-12-01","North Eastern","Nagaland","13","State",0.0,0.0,0.0,0.0,30.67,0.0,0.0
141,"2017-12-01","North Eastern","Tripura","16","Central",0.0,962.6,0.0,0.0,0.0,0.0,0.0
142,"2017-12-01","North Eastern","Tripura","16","Private",0.0,0.0,0.0,0.0,5.0,0.0,0.0
143,"2017-12-01","North Eastern","Tripura","16","State",0.0,169.5,0.0,0.0,16.01,0.0,0.0
144,"2017-12-01","Northern","Chandigarh","04","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,"2017-12-01","Northern","Chandigarh","04","Private",0.0,0.0,0.0,0.0,15.72,0.0,0.0
146,"2017-12-01","Northern","Chandigarh","04","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,"2017-12-01","Northern","Delhi","07","Central",705.0,0.0,0.0,0.0,0.0,0.0,0.0
148,"2017-12-01","Northern","Delhi","07","Private",0.0,108.0,0.0,0.0,70.66,0.0,0.0
149,"2017-12-01","Northern","Delhi","07","State",135.0,2100.4,0.0,0.0,0.0,0.0,0.0
150,"2017-12-01","Northern","Haryana","06","Central",1500.0,431.59,0.0,0.0,0.0,0.0,0.0
151,"2017-12-01","Northern","Haryana","06","Private",1320.0,0.0,0.0,0.0,306.79,0.0,0.0
152,"2017-12-01","Northern","Haryana","06","State",2720.0,0.0,0.0,0.0,59.3,0.0,0.0
153,"2017-12-01","Northern","Himachal Pradesh","02","Central",0.0,0.0,0.0,0.0,0.0,0.0,4483.02
154,"2017-12-01","Northern","Himachal Pradesh","02","Private",0.0,0.0,0.0,0.0,579.83,0.0,1784.0
155,"2017-12-01","Northern","Himachal Pradesh","02","State",0.0,0.0,0.0,0.0,256.61,0.0,3378.0
156,"2017-12-01","Northern","Jammu And Kashmir","01","Central",0.0,0.0,0.0,0.0,0.0,0.0,2009.0
157,"2017-12-01","Northern","Jammu And Kashmir","01","Private",0.0,0.0,0.0,0.0,50.82,0.0,0.0
158,"2017-12-01","Northern","Jammu And Kashmir","01","State",0.0,175.0,0.0,0.0,108.03,0.0,1110.0
159,"2017-12-01","Northern","Punjab","03","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,"2017-12-01","Northern","Punjab","03","Private",3920.0,0.0,0.0,0.0,1078.1,0.0,0.0
161,"2017-12-01","Northern","Punjab","03","State",2620.0,0.0,0.0,0.0,127.8,0.0,1206.3
162,"2017-12-01","Northern","Rajasthan","08","Central",250.0,419.33,0.0,0.0,0.0,1180.0,0.0
163,"2017-12-01","Northern","Rajasthan","08","Private",2400.0,0.0,0.0,0.0,6604.7,0.0,0.0
164,"2017-12-01","Northern","Rajasthan","08","State",5850.0,603.8,0.0,0.0,23.85,0.0,411.0
165,"2017-12-01","Northern","Uttar Pradesh","09","Central",8810.0,1493.14,0.0,0.0,0.0,440.0,0.0
166,"2017-12-01","Northern","Uttar Pradesh","09","Private",6810.0,0.0,0.0,0.0,2445.0,0.0,0.0
167,"2017-12-01","Northern","Uttar Pradesh","09","State",5773.0,0.0,0.0,0.0,25.1,0.0,501.6
168,"2017-12-01","Northern","Uttarakhand","05","Central",0.0,0.0,0.0,0.0,0.0,0.0,1774.2
169,"2017-12-01","Northern","Uttarakhand","05","Private",0.0,450.0,0.0,0.0,463.81,0.0,730.0
170,"2017-12-01","Northern","Uttarakhand","05","State",0.0,0.0,0.0,0.0,62.87,0.0,1252.15
171,"2017-12-01","Southern","Andhra Pradesh","28","Central",2000.0,0.0,0.0,0.0,0.0,0.0,0.0
172,"2017-12-01","Southern","Andhra Pradesh","28","Private",4580.0,4645.0,36.8,0.0,6454.4,0.0,0.0
173,"2017-12-01","Southern","Andhra Pradesh","28","State",4410.0,235.4,0.0,0.0,89.5,0.0,1150.0
174,"2017-12-01","Southern","Karnataka","29","Central",1600.0,0.0,0.0,0.0,0.0,880.0,0.0
175,"2017-12-01","Southern","Karnataka","29","Private",2060.0,0.0,25.2,0.0,7618.1,0.0,0.0
176,"2017-12-01","Southern","Karnataka","29","State",5020.0,0.0,127.92,0.0,155.33,0.0,3657.4
177,"2017-12-01","Southern","Kerala","32","Central",0.0,359.58,0.0,0.0,0.0,0.0,0.0
178,"2017-12-01","Southern","Kerala","32","Private",0.0,174.0,0.0,0.0,185.57,0.0,0.0
179,"2017-12-01","Southern","Kerala","32","State",0.0,0.0,159.96,0.0,145.02,0.0,1881.5
180,"2017-12-01","Southern","Lakshadweep","31","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,"2017-12-01","Southern","Lakshadweep","31","Private",0.0,0.0,0.0,0.0,0.75,0.0,0.0
182,"2017-12-01","Southern","Lakshadweep","31","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,"2017-12-01","Southern","Puducherry","34","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,"2017-12-01","Southern","Puducherry","34","Private",0.0,0.0,0.0,0.0,0.05,0.0,0.0
185,"2017-12-01","Southern","Puducherry","34","State",0.0,32.5,0.0,0.0,0.0,0.0,0.0
186,"2017-12-01","Southern","Tamil Nadu","33","Central",5490.0,0.0,0.0,0.0,0.0,2440.0,0.0
187,"2017-12-01","Southern","Tamil Nadu","33","Private",2950.0,503.1,411.7,0.0,10564.0,0.0,0.0
188,"2017-12-01","Southern","Tamil Nadu","33","State",4320.0,524.08,0.0,0.0,122.7,0.0,2203.2
189,"2017-12-01","Southern","Telangana","36","Central",2600.0,0.0,0.0,0.0,0.0,0.0,0.0
190,"2017-12-01","Southern","Telangana","36","Private",0.0,0.0,0.0,0.0,2393.3,0.0,0.0
191,"2017-12-01","Southern","Telangana","36","State",4082.5,0.0,0.0,0.0,0.0,0.0,2835.6
192,"2017-12-01","Western","Chhattisgarh","22","Central",6080.0,0.0,0.0,0.0,0.0,0.0,0.0
193,"2017-12-01","Western","Chhattisgarh","22","Private",11908.0,0.0,0.0,0.0,415.97,0.0,0.0
194,"2017-12-01","Western","Chhattisgarh","22","State",3280.0,0.0,0.0,0.0,11.05,0.0,120.0
195,"2017-12-01","Western","Goa","30","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,"2017-12-01","Western","Goa","30","Private",0.0,48.0,0.0,0.0,0.51,0.0,0.0
197,"2017-12-01","Western","Goa","30","State",0.0,0.0,0.0,0.0,0.05,0.0,0.0
198,"2017-12-01","Western","Gujarat","24","Central",0.0,1313.59,0.0,0.0,0.0,440.0,0.0
199,"2017-12-01","Western","Gujarat","24","Private",10742.0,4060.0,0.0,0.0,6869.5,0.0,0.0
200,"2017-12-01","Western","Gujarat","24","State",4750.0,2177.82,0.0,0.0,8.0,0.0,1990.0
201,"2017-12-01","Western","Madhya Pradesh","23","Central",4760.0,0.0,0.0,0.0,0.0,0.0,1520.0
202,"2017-12-01","Western","Madhya Pradesh","23","Private",8225.0,0.0,0.0,0.0,3716.1,0.0,0.0
203,"2017-12-01","Western","Madhya Pradesh","23","State",4080.0,0.0,0.0,0.0,83.96,0.0,875.0
204,"2017-12-01","Western","Maharashtra","27","Central",2980.0,2220.0,0.0,0.0,0.0,1400.0,0.0
205,"2017-12-01","Western","Maharashtra","27","Private",12076.0,568.0,0.0,0.0,7501.2,0.0,481.0
206,"2017-12-01","Western","Maharashtra","27","State",10170.0,672.0,0.0,0.0,208.12,0.0,2406.0
207,"2017-12-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,"2017-12-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","Private",0.0,0.0,0.0,0.0,10.79,0.0,0.0
209,"2017-12-01","Western","The Dadra And Nagar Haveli And Daman And Diu","38","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,"2018-01-01","Eastern","Andaman And Nicobar Islands","35","Central",0.0,0.0,0.0,0.0,5.1,0.0,0.0
211,"2018-01-01","Eastern","Andaman And Nicobar Islands","35","Private",0.0,0.0,0.0,0.0,7.51,0.0,0.0
212,"2018-01-01","Eastern","Andaman And Nicobar Islands","35","State",0.0,0.0,40.05,0.0,5.25,0.0,0.0
213,"2018-01-01","Eastern","Bihar","10","Central",4770.0,0.0,0.0,0.0,0.0,0.0,0.0
214,"2018-01-01","Eastern","Bihar","10","Private",0.0,0.0,0.0,0.0,254.52,0.0,0.0
215,"2018-01-01","Eastern","Bihar","10","State",460.0,0.0,0.0,0.0,70.7,0.0,0.0
216,"2018-01-01","Eastern","Jharkhand","20","Central",2340.0,0.0,0.0,0.0,0.0,0.0,143.2
217,"2018-01-01","Eastern","Jharkhand","20","Private",1830.0,0.0,0.0,0.0,23.27,0.0,0.0
218,"2018-01-01","Eastern","Jharkhand","20","State",420.0,0.0,0.0,0.0,4.05,0.0,130.0
219,"2018-01-01","Eastern","Odisha","21","Central",3460.0,0.0,0.0,0.0,10.0,0.0,0.0
220,"2018-01-01","Eastern","Odisha","21","Private",3800.0,0.0,0.0,0.0,178.24,0.0,0.0
221,"2018-01-01","Eastern","Odisha","21","State",420.0,0.0,0.0,0.0,6.3,0.0,2142.25
222,"2018-01-01","Eastern","Sikkim","11","Central",0.0,0.0,0.0,0.0,0.0,0.0,570.0
223,"2018-01-01","Eastern","Sikkim","11","Private",0.0,0.0,0.0,0.0,0.01,0.0,399.0
224,"2018-01-01","Eastern","Sikkim","11","State",0.0,0.0,0.0,0.0,52.11,0.0,1200.0
225,"2018-01-01","Eastern","West Bengal","19","Central",6850.0,0.0,0.0,0.0,0.0,0.0,292.0
226,"2018-01-01","Eastern","West Bengal","19","Private",1875.0,0.0,0.0,0.0,346.51,0.0,0.0
227,"2018-01-01","Eastern","West Bengal","19","State",5520.0,100.0,0.0,0.0,91.95,0.0,986.0
228,"2018-01-01","North Eastern","Arunachal Pradesh","12","Central",0.0,0.0,0.0,0.0,0.0,0.0,405.0
229,"2018-01-01","North Eastern","Arunachal Pradesh","12","Private",0.0,0.0,0.0,0.0,4.39,0.0,0.0
230,"2018-01-01","North Eastern","Arunachal Pradesh","12","State",0.0,0.0,0.0,0.0,104.61,0.0,0.0
231,"2018-01-01","North Eastern","Assam","18","Central",500.0,291.0,0.0,0.0,0.0,0.0,225.0
232,"2018-01-01","North Eastern","Assam","18","Private",0.0,24.5,0.0,0.0,15.88,0.0,0.0
233,"2018-01-01","North Eastern","Assam","18","State",0.0,288.45,0.0,0.0,30.01,0.0,100.0
234,"2018-01-01","North Eastern","Manipur","14","Central",0.0,0.0,0.0,0.0,0.0,0.0,105.0
235,"2018-01-01","North Eastern","Manipur","14","Private",0.0,0.0,0.0,0.0,1.33,0.0,0.0
236,"2018-01-01","North Eastern","Manipur","14","State",0.0,0.0,36.0,0.0,5.45,0.0,0.0
237,"2018-01-01","North Eastern","Meghalaya","17","Central",0.0,0.0,0.0,0.0,0.0,0.0,50.0
238,"2018-01-01","North Eastern","Meghalaya","17","Private",0.0,0.0,0.0,0.0,0.06,0.0,0.0
239,"2018-01-01","North Eastern","Meghalaya","17","State",0.0,0.0,0.0,0.0,31.03,0.0,322.0
240,"2018-01-01","North Eastern","Mizoram","15","Central",0.0,0.0,0.0,0.0,0.0,0.0,60.0
241,"2018-01-01","North Eastern","Mizoram","15","Private",0.0,0.0,0.0,0.0,0.2,0.0,0.0
242,"2018-01-01","North Eastern","Mizoram","15","State",0.0,0.0,0.0,0.0,36.47,0.0,0.0
243,"2018-01-01","North Eastern","Nagaland","13","Central",0.0,0.0,0.0,0.0,0.0,0.0,75.0
244,"2018-01-01","North Eastern","Nagaland","13","Private",0.0,0.0,0.0,0.0,0.5,0.0,0.0
245,"2018-01-01","North Eastern","Nagaland","13","State",0.0,0.0,0.0,0.0,30.67,0.0,0.0
246,"2018-01-01","North Eastern","Tripura","16","Central",0.0,962.6,0.0,0.0,5.0,0.0,0.0
247,"2018-01-01","North Eastern","Tripura","16","Private",0.0,0.0,0.0,0.0,0.09,0.0,0.0
248,"2018-01-01","North Eastern","Tripura","16","State",0.0,169.5,0.0,0.0,16.01,0.0,0.0
249,"2018-01-01","Northern","Chandigarh","04","Central",0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,"2018-01-01","Northern","Chandigarh","04","Private",0.0,0.0,0.0,0.0,18.89,0.0,0.0
251,"2018-01-01","Northern","Chandigarh","04","State",0.0,0.0,0.0,0.0,0.0,0.0,0.0
